,Close,High,Low,Open,Volume,date,weekday,month,oc,hl,oh,ol,co,SMA_10,SMA_50,SMA_100,EMA_5,EMA_10,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,KAMA,TMA_20,RSI_7,RSI_14,%D,ROC_5,ROC_10,ROC_20,CCI_14,CCI_50,MOM_10,UO,KST,KST_Signal,BB_Upper,BB_Middle,BB_Lower,BB_PercentB,HL_Range,HL_EMA,CVI,STDDEV_10,STDDEV_20,Log_Returns,HV_10,HV_20,GK_Vol_10,GK_Vol_20,OBV,MFM,MFV,AD,CMF_20,FI_13,VROC_10,PVT
371,7787.149902,7792,7755.100098,7780.399902,173900,07-07-2014,0,7,0.086756466,0.475814645,0.149093853,-0.325173568,-0.217022957,7637.62002,7318.645996,6892.951001,7721.682363,7666.23821,7590.186961,107.4316486,4.390671598,103.040977,7625.246781,7493.421154,76.76964158,70.59581807,92.54516621,2.309705923,3.920807118,1.731635909,147.1906027,114.6811697,293.799804,68.84914271,4276.97426,5192.312891,7778.160866,7606.020044,7433.879222,1.026109541,36.899902,65.11703317,-34.98720642,102.7892704,88.30637862,0.00457564,0.114808568,0.121784321,0.080751706,0.112636253,4114400,0.737121361,128185.4048,2020926.581,0.118216547,6182110.916,36.49921507,57787.50724
372,7623.200195,7808.850098,7595.899902,7804.049805,180600,08-07-2014,1,7,-2.317381546,2.803488708,0.061510281,-2.667203672,-0.193488294,7641.92002,7335.885,6908.820005,7688.854974,7658.413116,7593.331079,97.32826833,-4.570166921,101.8984353,7625.221885,7506.409783,47.77840646,55.70521147,90.29552651,-0.15062805,0.56726734,-0.433620336,51.91097787,87.00211608,43,56.83165244,3872.859673,4904.542106,7775.160662,7604.360059,7433.559455,0.55515243,212.950196,91.99579005,-4.328949077,101.0042365,87.61886064,-0.021278672,0.161841046,0.144979117,0.100871995,0.11705529,3933800,-0.743599269,-134294.0279,1886632.554,0.04250247,-29609317.08,31.82481752,53985.1768
373,7585,7650.100098,7551.649902,7637.950195,168300,09-07-2014,2,7,-0.693251378,1.30369121,0.159072823,-1.129888135,-0.05932762,7643.49502,7353.28,6924.038003,7654.236649,7645.065277,7592.537643,85.25605152,-13.31390699,98.56995851,7624.961151,7517.998536,43.33034224,52.90512907,79.66851526,-1.814203009,0.20807874,-0.548720605,-15.92162644,64.40698941,15.75,51.1531473,3459.806173,4616.383725,7772.940146,7602.267554,7431.594962,0.44941322,98.450196,93.1693184,10.22084962,99.86148893,87.55319241,-0.005023642,0.164067485,0.145422776,0.107950492,0.115618423,3765500,-0.322498088,-54276.42826,1832356.125,0.044491176,-6429092.819,46.34782609,53141.81802
374,7567.75,7731.049805,7479.049805,7589.5,258400,10-07-2014,3,7,-0.286580144,3.369411978,1.865074181,-1.455302655,-0.216049658,7650.95,7370.707002,6939.181001,7625.407766,7631.007954,7590.176915,73.45011468,-20.09587506,93.54598974,7623.698287,7528.06504,41.30449357,51.64274216,61.77762276,-1.906074152,0.994899416,-1.073868979,-23.78914014,61.60596681,74.549805,47.45927181,3122.995779,4325.976032,7768.001667,7598.160059,7428.318451,0.41047524,252,122.0476241,43.03962647,89.6560459,87.12690656,-0.002276815,0.154744333,0.145046667,0.155851955,0.140732918,3507100,-0.296030198,-76494.20327,1755861.922,-0.018321508,-4457400,50.4950495,52554.15817
375,7459.600098,7625.850098,7447.200195,7584.100098,187600,11-07-2014,4,7,-1.641592257,2.398886807,0.550493789,-1.80509093,-0.126010803,7646.030029,7386.003008,6953.15,7570.138543,7599.842889,7577.741028,54.73606811,-31.0479373,85.78400541,7621.647328,7537.077544,30.77880611,44.47713178,42.9758199,-3.766964192,-0.65522731,-1.093859786,-98.633334,36.58768504,-49.199707,38.25924317,2809.161906,4033.679099,7772.890693,7594.035059,7415.179424,0.124180248,178.649903,132.3389476,65.2697782,99.16871429,91.75100461,-0.014393991,0.172566968,0.145300509,0.167322124,0.144199979,3319500,-0.861182091,-161557.7602,1594304.162,-0.026452932,-20288921.62,48.06629834,49873.18673
376,7454.149902,7478.450195,7422.149902,7469,135200,14-07-2014,0,7,-0.198823109,0.758544273,0.126525572,-0.627260651,-0.498378802,7630.31001,7401.099004,6966.851499,7531.475663,7573.353255,7565.970444,39.01551949,-37.41478874,76.43030823,7611.733548,7545.216548,30.32446803,44.14470714,27.30274269,-4.276275713,-2.065339184,-1.053950728,-132.4438498,15.92858404,-157.200196,38.91360823,2497.053207,3751.131582,7777.436814,7590.065063,7402.693313,0.137311491,56.300293,118.5137377,44.08644917,116.2631118,96.11967978,-0.000730895,0.153439229,0.145286045,0.166831246,0.143940315,3184300,0.136761402,18490.14154,1612794.303,-0.046377232,-736866.4992,-11.22783979,49774.40576
377,7526.649902,7534.899902,7459.149902,7491.299805,122100,15-07-2014,1,7,0.471882022,1.015531274,0.582009773,-0.429163214,-0.498229631,7619.50498,7417.326006,6982.106997,7529.867076,7564.861736,7562.225631,32.03770482,-35.51408273,67.55178755,7609.069328,7552.202425,43.31113752,49.54672896,17.95628942,-1.266532303,-1.4152526,-1.376499211,-79.43419442,30.36937019,-108.050293,38.8314547,2207.208592,3460.751401,7773.108637,7584.812549,7396.51646,0.34555535,75.75,110.7385126,51.70289432,120.7442928,96.59385518,0.009679132,0.162956237,0.141687473,0.169399573,0.142858601,3306400,0.782178218,95503.9604,1708298.264,-0.062829659,8852250,-12.41032999,50961.96573
378,7624.399902,7640.100098,7532.450195,7564.149902,168000,16-07-2014,2,7,0.796520439,1.429148553,1.004081053,-0.41907825,0.153450857,7609.42998,7436.763008,6997.867495,7561.378018,7575.686857,7568.14699,34.00337475,-26.83873024,60.84210499,7609.502285,7558.590552,56.16340732,55.75937609,19.15347206,0.519444984,-1.304181812,0.875866017,-12.97212671,59.54623601,-100.75,42.42718151,1963.568245,3174.918994,7776.758112,7588.122534,7399.486957,0.59615728,107.649903,110.1769472,57.97565526,115.0172512,96.76800945,0.012903575,0.165587511,0.145322038,0.173974138,0.13964974,3474400,0.708310076,118996.0928,1827294.357,-0.00034613,16422000,23.25752018,53143.81292
379,7640.450195,7655.649902,7612.700195,7612.700195,141600,17-07-2014,3,7,0.364522433,0.564184927,0.564184927,0,0.133502539,7601.995019,7456.37501,7013.000996,7587.73541,7587.46201,7575.033009,36.43629195,-19.52465043,55.96094238,7610.11047,7564.567302,57.9880101,56.70214366,29.12273604,0.960657989,-0.963727017,1.322821455,11.36234913,72.05556442,-74.34961,46.83617454,1817.066226,2891.854896,7781.741266,7593.110034,7404.478802,0.625483358,42.949707,97.95381265,48.95094452,109.7306703,96.7657802,0.002102909,0.166471226,0.145057867,0.173541249,0.136297981,3616000,0.292209048,41376.80122,1868671.158,0.026517727,2272721.489,5.829596413,53441.89822
380,7663.899902,7685,7595.5,7630.25,134600,18-07-2014,4,7,0.441006546,1.178329274,0.717538744,-0.455424134,-0.492569064,7593.225,7472.477012,7028.112495,7613.123574,7601.359808,7583.496523,39.79782716,-12.93049218,52.72831934,7611.416694,7570.564302,60.7711699,58.10678743,43.84966274,2.738750085,-1.131381842,2.029564239,18.54798952,75.73016488,-87.700196,49.14625272,1668.98017,2602.077774,7787.863243,7600.732519,7413.601796,0.668778759,89.5,96.4167558,35.06110548,99.47014209,95.9960357,0.003064452,0.165050336,0.144266439,0.172793079,0.137803962,3750600,0.52848943,71134.6773,1939805.835,0.072640302,3156330.562,19.00972591,53855.00615
381,7684.200195,7722.100098,7674,7701.649902,105400,21-07-2014,0,7,-0.226571023,0.626793041,0.265530065,-0.35901271,-0.312329187,7582.930029,7485.876016,7044.039995,7636.815781,7616.421697,7593.087349,43.59736869,-7.304760518,50.90212921,7613.635893,7576.702676,63.23128284,59.33663885,54.86452904,3.086204276,-1.322046041,2.546926201,53.42450351,94.49331884,-102.949707,51.40881158,1475.451324,2335.699069,7793.961833,7610.275024,7426.588215,0.701226128,48.100098,87.63190893,34.57601594,80.73174836,94.2293448,0.002645318,0.163456102,0.143793833,0.173270603,0.135173111,3856000,-0.575876332,-60697.36538,1879108.47,0.048255318,2139650.882,-39.39045428,54134.1918
382,7767.850098,7773.850098,7704.799805,7708.200195,120100,22-07-2014,1,7,0.773849945,0.896198406,0.851689128,-0.04411393,-0.348227678,7597.395019,7499.058018,7060.163994,7680.493887,7643.954133,7609.73142,52.75030809,1.478543108,51.27176498,7622.888271,7582.654674,71.7485513,64.02343909,64.18700215,3.204615588,1.897495793,2.475527007,96.47854473,118.2915719,144.649903,64.21744508,1520.296495,2120.197994,7815.038687,7619.657519,7424.276352,0.879239669,69.050293,84.25343331,-8.415990269,99.52103234,100.2284242,0.010827135,0.129726468,0.143154133,0.161760278,0.134799011,3976100,0.826213627,99228.25656,1978336.726,0.051321038,10046353.35,-33.49944629,55441.59571
383,7795.75,7809.200195,7752.899902,7794.899902,122100,23-07-2014,2,7,0.010905823,0.726183669,0.183457045,-0.538813847,-0.006413751,7618.470019,7512.798018,7076.260493,7718.912591,7671.553382,7627.447475,61.54590456,8.219311658,53.3265929,7642.070864,7588.573922,74.08451073,65.45364106,73.34460929,2.247391273,2.778510218,2.992370446,118.060308,134.6552962,210.75,66.39205767,1548.842736,1945.2921,7839.19949,7630.982519,7422.765549,0.895662947,56.300293,79.17104416,-15.02455366,117.3264337,106.8130522,0.00358528,0.123969797,0.1430242,0.158691893,0.135713717,4098200,0.522198046,63760.38143,2042097.108,0.081827952,3406578.034,-27.45098039,55880.14408
384,7830.600098,7835.649902,7771.649902,7796.25,117600,24-07-2014,3,7,0.440597698,0.823505958,0.505369915,-0.315537573,0.030647753,7644.755029,7526.947021,7092.565996,7756.14176,7700.470967,7646.795344,70.51572836,13.75130837,56.76441999,7670.378808,7594.692794,76.87141329,67.20728381,84.2298567,2.488726425,3.473292564,4.502747748,124.8299904,145.1790301,262.850098,66.09766536,1666.09562,1818.284735,7863.232555,7647.852515,7432.472474,0.924244473,64,76.41267249,-37.39110202,133.0860461,110.4876293,0.004460435,0.120910494,0.13659237,0.109934023,0.134861635,4215800,0.842193625,99041.9703,2141139.078,0.159864324,4098371.525,-54.48916409,56405.86278
385,7790.450195,7840.950195,7748.600098,7828.200195,153900,25-07-2014,4,7,-0.482230897,1.191829438,0.162872687,-1.016837779,-0.031444999,7677.840039,7538.696025,7108.0825,7767.577905,7716.830826,7660.476759,73.53692878,13.41800703,60.11892175,7704.945524,7600.818668,67.16355684,63.2253394,91.29275762,1.651251903,4.435225651,3.750937531,108.2880875,130.7712904,330.850097,60.81608573,1834.805468,1744.701653,7875.932653,7661.935034,7447.937416,0.800272409,92.350097,79.31038604,-40.07026088,122.6583399,109.778462,-0.005140498,0.086884725,0.13906036,0.095984648,0.136399681,4061900,-0.093664255,-14414.92879,2126724.149,0.156146945,-6179070.072,-17.96375267,55616.76999
386,7748.700195,7799.899902,7722.649902,7792.899902,116500,28-07-2014,0,7,-0.567179196,1.000304312,0.089825355,-0.901461598,0.032263476,7707.295068,7548.399033,7122.8,7761.285335,7722.625257,7668.878991,71.73545413,9.293225909,62.44222822,7713.864109,7606.665792,58.2407016,59.29140381,92.51555049,0.83938469,3.951494092,1.804543152,72.178945,109.6412351,294.550293,59.49160729,1902.344594,1710.827875,7884.673338,7668.802539,7452.93174,0.685058972,77.25,78.9357704,-33.39525699,95.28525125,110.7393831,-0.005373537,0.097007262,0.134042238,0.097290344,0.13656148,3945400,-0.325558757,-37927.59522,2088796.554,0.10699669,-4863875,-13.83136095,54992.43187
387,7791.399902,7798.700195,7707.600098,7746.200195,178100,30-07-2014,2,7,0.583508118,1.181951526,0.677751655,-0.498310088,0.086633982,7733.770068,7558.717031,7138.499497,7771.323524,7735.129738,7680.547649,72.91278876,8.376448426,64.53634033,7728.638085,7612.35754,63.95463066,61.90229059,89.11353615,0.303170166,3.517501192,2.052467065,67.05703947,111.3389467,264.75,62.49531614,2057.386285,1721.252102,7898.28608,7676.637524,7454.988968,0.758883657,91.100097,81.14746614,-26.72154951,73.89572435,113.7033102,0.005495436,0.092150737,0.134839919,0.099019772,0.138746406,4123500,0.839730291,149555.9649,2238352.519,0.153381008,7604817.817,45.86404586,55973.86329
388,7721.299805,7791.850098,7711.149902,7784.649902,208900,31-07-2014,3,7,-0.813782223,1.046539064,0.092492226,-0.944165774,0.761527288,7743.460059,7568.085029,7152.732993,7754.648951,7732.615205,7684.428807,67.41225642,2.300732873,65.11152355,7728.314283,7617.232413,50.67427494,55.59795741,84.03865308,-0.955010038,1.270918423,-0.049838476,44.36215176,96.20879709,96.899903,60.23142079,2041.376546,1746.175471,7897.931335,7676.445019,7454.958704,0.601258593,80.700196,81.0661443,-26.4218638,63.59587494,113.6200825,-0.00903783,0.094955536,0.133037577,0.09271562,0.13939725,3914600,-0.748454068,-156352.0548,2082000.464,0.065243908,-14643910.26,24.3452381,54094.36661
389,7602.600098,7716.700195,7593.899902,7662.5,181100,01-08-2014,4,8,-0.781727922,1.617091278,0.707343491,-0.895270447,-0.486014081,7739.675049,7574.609033,7165.472495,7703.966,7708.976094,7676.635596,52.8655692,-9.796763477,62.66233268,7726.799282,7621.225038,35.93362671,46.88979563,77.14896653,-2.911654243,-0.495390926,-1.454343727,-34.64407371,37.24798827,-37.850097,50.97681548,1832.148859,1764.305325,7893.82987,7670.835034,7447.840198,0.347003327,122.800293,88.65417134,-9.493904384,71.09239004,114.393937,-0.015492411,0.126454231,0.143931731,0.104733309,0.143327651,3733500,-0.858303335,-155438.7339,1926561.73,0.042742372,-21496516.94,27.89548023,51310.31243
390,7683.649902,7694.799805,7622.049805,7639.549805,137000,04-08-2014,0,8,0.577260416,0.954467655,0.723210155,-0.22907109,-0.299336908,7741.650049,7580.940029,7178.297495,7697.193967,7704.371332,7677.303625,47.33164684,-12.26454867,59.59619551,7726.482304,7624.627286,47.98658197,52.37496413,68.1750699,-1.370912981,0.257701696,-0.876595737,-30.01234136,51.84662041,19.75,53.61983924,1754.043587,1795.260021,7887.457454,7667.437524,7447.417594,0.536842975,72.75,85.76250382,-11.05020792,68.99685117,112.8678425,0.010604375,0.137575129,0.148318552,0.101207612,0.14159878,3870500,0.693473457,95005.86362,2021567.594,0.04140997,11103823.15,1.783060921,52770.84212
391,7746.549805,7752.450195,7638.049805,7706.649902,128200,05-08-2014,1,8,0.517733432,1.497769626,0.594295752,-0.890141603,0.263341791,7747.88501,7588.690029,7190.496494,7713.645913,7712.040145,7683.8985,47.47421677,-9.697582993,57.17179976,7726.804449,7627.59666,55.55687648,56.1591596,60.8102329,-0.027751622,0.811400125,-0.521372999,-2.136230857,76.29445188,62.34961,56.34349947,1799.550745,1826.288271,7881.68934,7665.407519,7449.125699,0.687584619,114.40039,90.96939222,3.808525144,65.97968018,110.9502327,0.008152876,0.142925894,0.150451289,0.111024138,0.145514709,3998700,0.89684668,114975.7444,2136543.338,0.037717925,8063767.565,21.63187856,53820.3131
392,7672.049805,7740.950195,7658.950195,7726.149902,116400,06-08-2014,2,8,-0.700220649,1.070642815,0.191561039,-0.869769651,0.272416154,7738.304981,7595.771025,7201.844492,7699.780544,7704.769174,7682.770053,41.1018802,-12.85593565,53.95781585,7725.375739,7630.771157,46.25431192,50.99114221,56.04885949,-1.531818396,-1.233292247,0.640801878,-39.03727379,61.08338678,-95.800293,52.4467339,1709.426536,1844.130916,7883.271668,7667.85,7452.428331,0.50974787,82,89.33859363,6.035552648,69.61359038,110.5089842,-0.009663728,0.139685278,0.133641129,0.113358567,0.13967203,3882300,-0.680497317,-79209.88771,2057333.45,0.056879443,-8671800,-3.080766028,52700.8728
393,7649.25,7708.950195,7630.399902,7651.149902,116800,07-08-2014,3,8,-0.024831588,1.029438745,0.755445832,-0.271201065,0.791578325,7723.654981,7602.163027,7213.217993,7682.937029,7694.674779,7679.577667,33.82212346,-16.10855391,49.93067737,7721.884262,7634.210904,43.64502823,49.49013913,50.50661407,-0.93313052,-1.879229067,0.847066579,-80.50327927,41.13468066,-146.5,50.97150787,1534.885136,1829.551973,7883.339635,7671.0625,7458.785365,0.448622587,78.550293,87.37708443,10.36495142,71.56900476,108.8958727,-0.002976226,0.137198932,0.132750096,0.116239759,0.139094929,3765500,-0.520050218,-60741.86546,1996591.585,0.055680587,-2663017.224,-4.340704341,52353.76645
394,7568.549805,7592.450195,7540.100098,7588.700195,118400,08-08-2014,4,8,-0.265531507,0.694289152,0.049415577,-0.640427158,-0.677808752,7697.449951,7608.821025,7223.734492,7644.807954,7671.742966,7669.003585,21.29555064,-22.90810138,44.20365203,7706.874365,7637.858026,35.39891541,44.49728899,38.52950729,-0.447876944,-3.346490559,0.010568597,-180.6095666,-26.93717099,-262.050293,44.09302461,1250.544273,1764.634063,7883.302047,7671.10249,7458.902934,0.258357918,52.350097,81.00854126,6.014537397,75.90375754,108.8560756,-0.010606126,0.138491671,0.138177351,0.115700843,0.112854275,3647100,0.086901787,10289.17163,2006880.757,0.089343264,-9554903.088,0.680272109,51104.63705
395,7625.950195,7635.549805,7598.600098,7619.850098,107000,11-08-2014,0,8,0.080055341,0.486269925,0.206036953,-0.278876877,-0.824154478,7680.999951,7616.741025,7235.062993,7638.522035,7663.417007,7664.903262,15.81754834,-22.70888295,38.52643129,7703.08829,7642.127273,44.15457978,48.47873913,27.48094005,-0.750941385,-2.111559613,2.230013604,-100.6678874,4.456622474,-164.5,49.39853011,1132.818656,1679.13118,7869.717188,7679.419995,7489.122802,0.359509751,36.949707,72.99784412,-7.959287852,71.18798937,97.62040037,0.007555453,0.148347869,0.129536022,0.110162347,0.103316976,3754100,0.48039588,51402.35913,2058283.116,0.170017938,6141841.73,-30.47433398,51916.13223
396,7727.049805,7735.75,7654.799805,7688.799805,120600,12-08-2014,1,8,0.497476862,1.057508976,0.610630998,-0.442201655,0.126180111,7678.834912,7624.032021,7247.291489,7668.031291,7674.986607,7670.82198,19.41033539,-15.29287672,34.70321211,7703.252676,7647.277269,56.31969847,54.64937203,24.89149377,-0.251724968,-0.279406732,3.66104662,-3.063066549,67.0474115,-21.65039,58.30182238,1197.456508,1583.583427,7853.603693,7693.06499,7532.526288,0.605846174,80.950195,74.4437261,-5.690758799,69.20176664,82.35461669,0.013170204,0.165253458,0.136155287,0.111162144,0.104456769,3874700,0.785048202,94676.81311,2152959.929,0.199000009,12192612.97,3.519313305,53514.9642
397,7739.549805,7757.100098,7695.700195,7717.299805,154100,13-08-2014,2,8,0.288313277,0.797846868,0.515728221,-0.279885589,-0.214484013,7673.649902,7630.506016,7259.520488,7691.870796,7686.72537,7677.367487,23.00114763,-9.361651581,32.36279921,7703.694369,7653.222141,57.65041416,55.3612418,35.27790265,0.87981702,-0.665478574,2.8286144,31.93263308,84.48992281,-51.850097,56.76586307,1125.301099,1481.797267,7845.881651,7703.709985,7561.538319,0.626044171,61.399903,72.0721219,-11.18376787,61.32476261,72.93252574,0.001616387,0.162583379,0.132935114,0.107990375,0.103602211,4028800,0.428328315,66005.39336,2218965.322,0.185940525,1926250,-13.47557552,53764.25081
398,7791.700195,7796.700195,7739.100098,7756.149902,127300,14-08-2014,3,8,0.458349741,0.744273834,0.522814715,-0.219823034,0.082782895,7680.689942,7638.29502,7272.196992,7725.147262,7705.811702,7688.256317,29.7124858,-2.120250732,31.83273653,7705.14479,7659.419764,63.11923732,58.30203404,52.13000491,1.862276628,0.911768637,2.194274896,93.97642052,118.8550136,70.40039,54.37467882,1115.972919,1402.222162,7854.283742,7712.075,7569.866258,0.779958862,57.600097,69.44084464,-14.34051139,70.72346416,72.95154526,0.006715568,0.159069742,0.127534652,0.106936452,0.100078946,4156100,0.826389181,105199.3428,2324164.665,0.183638359,6638744.647,-39.06175203,54622.01964
399,7874.25,7880.5,7779.200195,7785.25,126700,18-08-2014,0,8,1.143187438,1.302187917,1.223467454,-0.077708551,-0.339714893,7707.854932,7646.298018,7286.108491,7774.848175,7736.436847,7705.970001,41.21722253,7.507588798,33.70963373,7723.020796,7665.952512,70.22092009,62.51207933,68.56958945,4.039085464,3.573118387,3.060026556,166.8731492,168.568641,271.649902,62.89051103,1286.15242,1350.234255,7878.396249,7723.76499,7569.133731,0.986593107,101.299805,75.23338289,-15.13836094,87.5622833,79.32416226,0.010538852,0.135912442,0.131869212,0.098203205,0.101520775,4282800,0.876603909,111065.7152,2435230.38,0.210554193,10459060.29,-30.03865268,55964.35316
400,7897.5,7918.549805,7881.149902,7901,140600,19-08-2014,1,8,-0.04429819,0.474548809,0.222121314,-0.251235261,-0.231716429,7729.239941,7652.580019,7300.151489,7815.732117,7765.721057,7724.210953,51.61589407,14.32500827,37.2908858,7737.743898,7672.688136,71.9929937,63.6260007,81.82068182,3.560865178,2.783183783,3.04805779,184.7545638,198.4591965,213.850098,66.6121848,1358.941372,1301.277658,7904.811879,7735.444995,7566.078112,0.978414084,37.399903,68.35456837,-20.29783959,105.309366,86.88337803,0.002948312,0.130030711,0.131851664,0.095445688,0.098368847,4423400,-0.125660941,-17667.92829,2417562.452,0.177156859,3268950,2.627737226,56379.49746
401,7875.299805,7922.700195,7864.049805,7915.799805,117300,20-08-2014,2,8,-0.511634971,0.745803898,0.087172366,-0.653755796,-0.000638617,7742.114942,7656.994014,7313.069487,7835.588013,7785.644465,7738.600367,57.40383036,16.09035565,41.31347471,7743.869657,7679.424383,67.5172438,61.73955126,89.39259412,1.918584761,1.662030236,2.486916077,142.7924318,174.9249852,128.75,67.57836443,1365.948983,1263.113485,7923.063499,7744.999976,7566.936452,0.865880184,58.65039,66.5901723,-26.7993655,115.078118,91.34466004,-0.002814999,0.128910727,0.132645482,0.083810337,0.09836293,4306100,-0.616370837,-72300.29923,2345262.153,0.172094984,-2604082.874,-8.502340094,56049.76237
402,7891.100098,7919.649902,7855.950195,7875.350098,115200,21-08-2014,3,8,0.199991109,0.810846625,0.562512186,-0.246337023,-0.17044147,7764.019971,7661.688018,7326.082988,7854.092041,7804.818217,7753.124151,62.54478581,16.98504888,45.55973693,7761.382409,7685.999631,69.11174235,62.58969972,92.24821018,1.958128015,2.855172979,1.586668106,115.688815,163.9012971,219.050293,66.45962207,1460.077631,1254.80154,7940.158074,7751.162476,7562.166877,0.870213972,63.699707,66.06463315,-26.05140682,120.9572512,96.95269627,0.0020043,0.112504857,0.127785525,0.082817443,0.099269566,4421300,0.103612706,11936.18371,2357198.336,0.140121906,1820193.754,-1.030927835,56280.88928
403,7913.200195,7929.049805,7900.049805,7904.549805,104100,22-08-2014,4,8,0.109435581,0.367086293,0.309948076,-0.056929238,-0.23441597,7790.41499,7667.41502,7339.200991,7873.794759,7824.524031,7768.369489,67.62280951,17.65045807,49.97235145,7786.021957,7692.302255,71.40248051,63.80127853,92.14211835,1.559351579,3.450667647,1.506592631,109.1294853,169.3596555,263.950195,65.18974308,1634.191838,1297.429047,7958.119609,7757.034985,7555.950362,0.888307189,29,59.32560894,-32.1039271,121.9250827,103.1542352,0.002796721,0.107818871,0.127587007,0.075466484,0.097997122,4525400,-0.093076552,-9689.269034,2347509.067,0.11371359,2300620.098,-10.87328767,56572.43546
404,7906.299805,7968.25,7897.950195,7931.75,118500,25-08-2014,0,8,-0.320864815,0.890101903,0.460175875,-0.42613301,0.402208439,7824.18999,7672.543018,7351.846489,7884.629774,7839.392354,7781.505709,70.28022934,16.24630232,54.03392703,7826.226568,7697.950627,69.52426808,63.11397254,91.36252404,0.407020415,4.462545781,0.966716549,97.5981342,164.3206414,337.75,57.94340662,1937.086828,1386.792178,7969.988213,7760.819971,7551.651729,0.847757941,70.299805,61.32091732,-24.30314586,98.08678458,107.301044,-0.00087239,0.079887523,0.126931355,0.077780126,0.098581015,4406900,-0.762457094,-90351.16559,2257157.902,0.043182649,-817696.215,0.084459459,56469.10227
405,7904.75,7915.450195,7862.450195,7874.5,142800,26-08-2014,1,8,0.384151375,0.674090121,0.520035494,-0.153023113,-0.368764376,7852.069971,7679.796016,7363.93499,7891.336516,7851.275562,7793.243261,71.43770797,13.92302475,57.51468321,7850.687611,7703.180624,69.04834703,62.94994973,90.5664046,0.091801203,3.655935298,1.467178432,67.29515129,137.0608739,278.799805,55.96604877,2137.330502,1491.222621,7984.682364,7766.534961,7548.387558,0.816792767,53,59.80802326,-18.06878137,71.49756902,111.9072567,-0.000196041,0.080694588,0.125228985,0.078645315,0.095710052,4264100,0.596219057,85140.08128,2342297.983,0.080570277,-221312.154,33.45794393,56441.1104
406,7936.049805,7946.850098,7916.549805,7933.899902,120000,27-08-2014,2,8,0.027097682,0.382746193,0.163226108,-0.218683084,-0.078126967,7872.969971,7687.846016,7376.253486,7906.240946,7866.689061,7806.843884,74.02731004,13.21010146,60.81720858,7874.675496,7708.535619,73.34720082,64.93210504,89.22218107,0.771399204,2.704783912,2.417819832,79.84583729,153.6570356,209,52.31597368,2249.937608,1616.182234,8005.947506,7775.902441,7545.857377,0.848078243,30.300293,54.44298139,-26.86693124,60.60948961,118.0106279,0.003951801,0.060892108,0.123566325,0.072205547,0.0937301,4384100,0.287116266,34453.95198,2376751.935,0.107482132,3755976.6,-0.497512438,56916.26478
407,7954.350098,7967.799805,7939.200195,7942.25,189700,28-08-2014,3,8,0.152351009,0.360232886,0.321694797,-0.038399761,-0.452582544,7894.45,7694.299014,7388.586489,7922.27733,7882.627431,7820.892095,76.67243693,12.68418268,63.98825425,7897.308086,7713.90624,75.65375673,66.07490711,89.35607239,0.801535898,2.775359012,2.091411018,83.80872806,157.1399147,214.800293,53.31052648,2462.328905,1765.777343,8026.899458,7784.049951,7541.200445,0.850628974,28.59961,49.7441866,-30.97998882,43.80443908,124.5791682,0.002303315,0.060656853,0.122608506,0.068110017,0.09027983,4573800,0.059448223,11277.32795,2388029.263,0.055627437,3471565.582,23.10188189,57353.70729
408,8027.700195,8035,7984,7990.350098,139300,01-09-2014,0,9,0.467440056,0.638777555,0.558797818,-0.079472087,-0.135778651,7918.05,7703.689014,7401.337993,7957.418285,7909.004297,7840.588105,83.7223596,15.78728428,67.93507532,7935.684512,7720.052488,82.66775226,70.25851778,91.68223852,1.446949365,3.028863972,3.968248841,123.0796983,182.3579259,236,63.20775926,2749.580786,1928.380495,8062.281825,7799.369971,7536.458117,0.934233415,51,49.97251631,-28.03584611,45.82327397,134.8709353,0.009179124,0.066189123,0.119778158,0.066700005,0.089118728,4713100,0.713733137,99423.02602,2487452.289,0.15468766,10217668.51,9.426551453,58638.24574
409,8083.049805,8101.950195,8036.549805,8038.600098,134900,02-09-2014,1,9,0.552953331,0.813786906,0.788073747,-0.025505598,-0.343933214,7938.929981,7714.536006,7414.80749,7999.295458,7940.648935,7863.679695,92.70705584,19.81758442,72.88947142,7977.080261,7727.680359,86.17431007,72.96755007,94.75726268,2.23555904,2.651678636,6.31954464,173.2457193,202.558146,208.799805,65.17009981,3090.621381,2120.789385,8097.555723,7823.392456,7549.229189,0.973545111,65.40039,52.77758425,-29.84818411,66.5371339,140.6427883,0.006871167,0.05628742,0.101507169,0.064259642,0.082985454,4848000,0.422009869,56929.13129,2544381.42,0.239939295,7466662.389,6.471981058,59568.358
410,8114.600098,8141.899902,8092.25,8110.850098,150700,03-09-2014,2,9,0.046234365,0.613548791,0.382818122,-0.229323656,0.004928191,7960.63999,7726.599004,7429.00999,8037.730338,7972.276419,7887.576876,101.2066896,22.65377453,78.55291506,8016.30659,7736.555481,87.81387082,74.39901827,96.26622434,2.654734154,2.748972434,5.608665172,181.815809,211.1804873,217.100098,63.21069043,3382.986892,2344.904708,8138.815957,7844.939966,7551.063975,0.958799188,49.649902,52.20891475,-23.62044557,84.50839096,150.7552023,0.003895668,0.05664327,0.097616168,0.065712624,0.081939088,4998700,-0.099692161,-15023.60859,2529357.812,0.196164034,4754629.155,7.183499289,60156.58018
