,date,Close,High,Low,Open,Volume,weekday,month,p_co,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI,SMA_10,SMA_50,EMA_10,EMA_50,VWAP,oc,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,Target,cnnstate,state2d
157,2013-11-08,6140.75,6185.149902,6120.950195,6170.149902,150100.0,1.0,11,-0.4942408989129974,0.7441028839109334,0.538590647699094,0.7468325240489764,0.54996358496314,0.04005291778494369,0.011892062711525209,0.038027123376559,0.018781151732212675,0.0433370440152665,0.6067161700226524,0.04556934787470163,0.03485842294226105,0.02933594651944582,0.07156522030182502,0.48093941034355303,0.048325235472392564,2,2,2
158,2013-11-11,6078.799805,6141.649902,6067.75,6110.399902,146100.0,0.0,11,0.13901091121720777,0.7340007008781821,0.5210343613720132,0.7419424791239025,0.4806573836468211,0.0397297561430317,0.01270646793128255,0.0369678630889938,0.01893270198891639,0.04081422471869661,0.6092382085894935,0.046207033172868284,0.035002792965372065,0.02900917571966355,0.06567424304763538,0.3461880613737585,0.046580797079510544,2,2,5
159,2013-11-12,6018.049805,6108.700195,6011.75,6087.25,153800.0,0.25,11,-0.31903536232033164,0.7222625503890353,0.5030718548879374,0.7353208952907496,0.4204821627226949,0.03932372543709867,0.013460874807826095,0.035559804434633135,0.01895568374306167,0.03843373697132679,0.6476674400861887,0.04539254715401747,0.03480776012745945,0.02940591137218518,0.07307342226844066,0.2555115779169521,0.048442781809612756,2,2,2
160,2013-11-13,5989.600098,6042.25,5972.450195,5998.850098,162500.0,0.5,11,0.791370061848161,0.7111449936632578,0.49018791963867236,0.7274573336081774,0.39412042974838934,0.038192906757141654,0.014058339168680267,0.0341542186753826,0.018920337825160283,0.03629972639364326,0.5867286084252324,0.044190121115309344,0.03450055038397365,0.029954203193859053,0.08378585760553947,0.24699466830259553,0.04607061454978045,0,0,3
161,2013-11-14,6056.149902,6101.649902,6036.649902,6037.0,154900.0,0.75,11,0.9065149292600774,0.7058419452932418,0.49380415672242584,0.7199423677753497,0.474417823591602,0.037236866499556986,0.014659714039089944,0.03359727173573135,0.019020710422615328,0.03932343537001465,0.5574933087483531,0.04393184466375921,0.03441844508099129,0.030040704895024195,0.08589901615236599,0.3644387952656856,0.05024988495808144,0,0,3
162,2013-11-18,6189.0,6196.799805,6110.399902,6111.049805,164000.0,0.0,11,0.13330101793504603,0.708785055732548,0.5164433466153847,0.7146097609680734,0.6023405817582026,0.03669834651543702,0.015316559161576426,0.03432551984061427,0.019385307999621404,0.04412178931835836,0.49805881891918025,0.04470883486502525,0.03477569130374164,0.029994352664572788,0.08084992485890916,0.571937932941154,0.05845077212037739,1,1,4
163,2013-11-19,6203.350098,6212.399902,6180.200195,6197.25,161500.0,0.25,11,-0.26598531018456795,0.7116669567291077,0.5344081267816037,0.7110089122459213,0.6143445358102663,0.036190626112859725,0.01620357012492485,0.03504924423629879,0.019764573654899087,0.04570799692849192,0.5710612534255126,0.044722053848783694,0.034810629833552875,0.030049554939303225,0.0811055199974722,0.5952400833389209,0.04968413376090011,2,2,2
164,2013-11-20,6122.899902,6204.350098,6106.950195,6186.850098,155800.0,0.5,11,-0.43116664362546214,0.7092773749701625,0.5361568913319523,0.7075766398782264,0.5284109481072123,0.035553837276391886,0.016898029913271495,0.03492442725333772,0.019966575466346337,0.043135888399668476,0.641269826027175,0.04449170899018273,0.03460586436155266,0.029871509851980727,0.08143148661448028,0.4646062740675566,0.05139238130952753,2,2,2
165,2013-11-21,5999.049805,6097.350098,5985.399902,6096.5,137200.0,0.75,11,0.47174625848935153,0.7004086326111184,0.5220409455885523,0.7027836270536971,0.4207475285816422,0.03449732956561097,0.01731596105008648,0.033718578407348876,0.019910661199598556,0.037532104482019435,0.6762981117221105,0.04326160904741688,0.034097383972335416,0.030055664491771494,0.09011128391365793,0.29092395808621635,0.05903585851942428,2,2,5
166,2013-11-22,5995.450195,6049.600098,5972.799805,6027.350098,134800.0,1.0,11,0.6755122414956529,0.6931488745352087,0.5146010526785909,0.697273427902362,0.417904735292167,0.03355962534556728,0.017640190189600835,0.032699895843380344,0.019849673748700558,0.03651519204436593,0.6099886092593343,0.04215929238202387,0.03364093727851819,0.030219161384696658,0.0979045569186533,0.31503041606129234,0.05696448897203546,0,0,3
167,2013-11-25,6115.350098,6123.5,6035.950195,6035.950195,127200.0,0.0,11,-0.26327352877581545,0.693994527186732,0.528058304101416,0.6930604727884937,0.5314413532635727,0.033435445890358184,0.017865159101698558,0.032934950857836875,0.020033098838234564,0.04060115054849173,0.4955850399571344,0.042019763012005384,0.03351865242417884,0.030114707263941998,0.09813019307031652,0.4957624622544314,0.06278247633194858,2,2,2
168,2013-11-26,6059.100098,6112.700195,6047.75,6099.25,150700.0,0.25,11,0.05941636450582467,0.6915360441346724,0.530912042582949,0.6891226106422264,0.4828516506072392,0.03333913453911608,0.01801536149005506,0.03262598049846288,0.020095788791412994,0.039722578701706646,0.6179903067075111,0.04162284500235819,0.033304529637760705,0.030077028266633277,0.1003549746097249,0.42126320175186877,0.059053772499537555,1,1,4
169,2013-11-27,6057.100098,6074.0,6030.299805,6062.700195,124900.0,0.5,11,0.5761816947935819,0.6894872659740935,0.5341761101346796,0.6854993961187409,0.4811230601782346,0.03353005039818091,0.01822777476003895,0.03235536299123126,0.020151983266322948,0.03879788556987712,0.5828942902303619,0.041376709707876214,0.03319472282978253,0.03009823378474602,0.10200778369760755,0.42308737298512966,0.05198124830822448,1,1,4
170,2013-11-28,6091.850098,6112.950195,6068.299805,6092.0,195300.0,0.75,11,0.19780204381516647,0.689795034873409,0.5424303370028739,0.6826718675977107,0.5145764760923879,0.03402994796845987,0.01847605346869524,0.0324436333146349,0.020276117758054213,0.040574114467748834,0.5773183688799186,0.04119058532948122,0.03287266494234037,0.029650554215246816,0.10043064927566633,0.4811843423097186,0.047249185823370926,0,0,3
171,2013-11-29,6176.100098,6182.5,6103.799805,6103.899902,190700.0,1.0,11,-0.08015083825475552,0.6946559113314522,0.5599365613341835,0.681531893571934,0.5888055457440713,0.034616381333104185,0.01882137986635446,0.033266672662488894,0.020565444908340447,0.04358431318765682,0.5038083179178424,0.0413303013742326,0.032683996639285506,0.029151569120860366,0.09651728449420413,0.6111682856232891,0.048111749051772984,0,0,0
172,2013-12-02,6217.850098,6228.700195,6171.149902,6171.149902,145900.0,0.0,12,-0.2187266946878379,0.7007016025552039,0.5767786908148115,0.6820154570249867,0.6221838352441292,0.03475742870613607,0.019199741081502353,0.03431213565897473,0.020927699288152357,0.04605386005369694,0.5302341134801629,0.04171348517186063,0.03248110409459248,0.028393291880958904,0.08950372096265129,0.6889092196237734,0.043912899437348385,1,1,1
173,2013-12-03,6201.850098,6225.399902,6191.399902,6204.25,156900.0,0.25,12,-0.22412510428915466,0.7044446337900522,0.5847384592151186,0.6832663214500194,0.6044927278963436,0.03475009524544742,0.01951095126767699,0.03502492585960404,0.021243451223997456,0.04606896205972216,0.5795646960679759,0.04227630332016902,0.03221819141568871,0.027347623809747867,0.07960418320396949,0.6850387427015827,0.03645662106304684,2,2,2
174,2013-12-04,6160.950195,6209.149902,6149.899902,6187.950195,186200.0,0.5,12,1.647473145982801,0.7049775646163973,0.5834193876071418,0.6843900308026919,0.5595997315023439,0.03493612213071978,0.01955767437732131,0.03524362656011182,0.021464263280211837,0.04450025568028532,0.6042259167123266,0.04257914360114401,0.03198809697200239,0.026613032857153107,0.07321044536691793,0.6270825728561744,0.03334702680423038,2,2,5
175,2013-12-05,6241.100098,6300.549805,6232.0,6262.450195,186100.0,0.75,12,-0.1073560092738602,0.7096173334671267,0.5921983389262738,0.6863600082301837,0.6285606737682675,0.03611949966965383,0.019793346187817862,0.03613684247409649,0.021838200572245114,0.04853373377248715,0.5983088739453151,0.042451996152880256,0.03205285852175627,0.026859672964319015,0.0755154387739004,0.7691937324927733,0.04259661036714241,0,0,0
176,2013-12-06,6259.899902,6275.350098,6230.75,6234.399902,158500.0,1.0,12,2.4776769665349816,0.7140626792890792,0.5987559358148514,0.6889621209427004,0.643686604961852,0.03741238735660035,0.020174280238295816,0.037035195370164586,0.022235421519198273,0.048412086905402385,0.5517993706009882,0.042150309807232,0.032234164290814216,0.027498513791488988,0.08131039368212527,0.7821398631051037,0.03683553120106031,2,2,5
177,2013-12-09,6363.899902,6415.25,6345.0,6415.0,198300.0,0.0,12,-0.1445608375629627,0.7229700819587007,0.6146868267001622,0.6930999301034121,0.7194255430833728,0.038627540834477225,0.02065946541736452,0.03869703737144087,0.022826991708181865,0.05410729814207316,0.6265670598826615,0.04112529443260199,0.03279105925534315,0.02955437012318346,0.10024817863149169,0.8784958201989679,0.04821509706552257,2,2,2
178,2013-12-10,6332.850098,6362.25,6307.549805,6354.700195,242400.0,0.25,12,-0.4050293722900551,0.7278773877174807,0.6178529324046974,0.6975429436196159,0.6816681167191586,0.039965897410162876,0.021131838172901263,0.039780016997928436,0.02333268828029028,0.05217523518269174,0.5984899078429838,0.04090123446374888,0.03342506952216717,0.030997602499213683,0.11042632899547629,0.7930095088245692,0.043827572111854035,1,1,1
179,2013-12-11,6307.899902,6326.600098,6280.25,6307.200195,148200.0,0.5,12,-0.49382365738117745,0.7299287679420077,0.6135470355752206,0.7015708798802582,0.6514680272711283,0.04119205107907281,0.021569889190551972,0.04044374037005899,0.023768191035713426,0.050777472646747035,0.576477759699684,0.04145978290745428,0.034148422111797805,0.03186939177935172,0.11225443361442232,0.7370484222136182,0.03918699255881608,2,2,2
180,2013-12-12,6237.049805,6286.850098,6230.549805,6276.75,148500.0,0.75,12,-0.5731876627206123,0.7272060241852425,0.5986702307339911,0.7041647308458822,0.5710006434234833,0.041901928641268515,0.02198550477464367,0.04035538569162722,0.024043602604577663,0.04822841701629205,0.6163914984459278,0.042679397191040525,0.034765959894998144,0.03190679154439002,0.10494676174163552,0.6325692993257013,0.03861644894455227,2,2,2
181,2013-12-13,6168.399902,6208.600098,6161.399902,6201.299805,169700.0,1.0,12,-0.0008074054988567439,0.7208943674915163,0.5781747984252469,0.7047828754415765,0.5021478228555382,0.04186428258482777,0.02243122304532591,0.039671302089776816,0.024169642217829412,0.04479284639086234,0.6100679816080224,0.04330085033644099,0.035046092035806164,0.031858852043322894,0.10082851292361425,0.5291244763760543,0.037829838745239236,2,2,2
182,2013-12-16,6154.700195,6183.25,6146.049805,6168.350098,146500.0,0.0,12,0.38182201009711403,0.7148515488857221,0.5624222105794523,0.7038825115383534,0.48897098431515285,0.04155554436406439,0.022816788703467983,0.03898950843446303,0.02426308590876264,0.043927792592399484,0.590889548206005,0.04320952473022077,0.03496049312441246,0.03177969691657345,0.10091088724766686,0.5119420659597753,0.03129146451257114,2,2,5
183,2013-12-17,6139.049805,6190.549805,6133.0,6178.200195,154200.0,0.25,12,-0.1482250558154464,0.7089814149671602,0.550233649973063,0.70180720209275,0.4734440038670784,0.04124851537742863,0.0230528203096923,0.03829220429760488,0.024321274447674956,0.043587488879019864,0.6164652971205472,0.043044239216865066,0.03480002471699439,0.031625676057757734,0.10099483226518481,0.49411710290529987,0.028293990232785532,0,0,0
184,2013-12-18,6217.149902,6236.0,6129.950195,6129.950195,243300.0,0.5,12,0.5911068669613043,0.7084466748825541,0.5532589021386599,0.7000235190878177,0.5540232435074631,0.04152327427209557,0.02337169774786918,0.038417694270921565,0.024534828031884837,0.04550365784557375,0.48894489894964244,0.04329570946187722,0.035035235890902294,0.03184268301088805,0.10076217442417998,0.5994077237372644,0.032836700240286315,2,2,5
185,2013-12-19,6166.649902,6263.75,6150.700195,6253.899902,437000.0,0.75,12,0.215681013376268,0.7050568255530345,0.5488422771593711,0.6978140849216645,0.5014139354570152,0.041159289215008055,0.0236397872964908,0.03807032257037818,0.024638071485248658,0.04547185433980777,0.6636880068477125,0.04457583715490504,0.0354535002470025,0.03143589665435115,0.09043404695156099,0.5127184987375774,0.03811230316893485,0,0,3
186,2013-12-20,6274.25,6284.5,6170.350098,6179.950195,172000.0,1.0,12,-0.11236091963182294,0.7081252927289086,0.5607740214210173,0.6967548398701878,0.6000407544115224,0.041229446468049324,0.023995713579268274,0.0387450186679027,0.02495445959533643,0.047825313782391854,0.4825335387049616,0.04618260813923314,0.036149275625457056,0.031256642077512165,0.0795233754752411,0.6722729151574267,0.04373617679704703,0,0,0
187,2013-12-23,6284.5,6317.5,6266.950195,6267.200195,131200.0,0.0,12,0.19015347282998407,0.7108884300622884,0.5695882759022654,0.6965452660265418,0.6086022250107009,0.040841262428047476,0.024280835103906162,0.03938838857897309,0.025279130203309852,0.050049175465547935,0.5600466683898135,0.0466279941773447,0.03657140768928541,0.03165174270392246,0.07920744804680122,0.6756241791268898,0.0387924222813579,2,2,5
188,2013-12-24,6268.399902,6301.5,6262.0,6296.450195,107600.0,0.25,12,0.02712328547285747,0.7119380898592651,0.5725365969128361,0.6966199026603052,0.5900050467826936,0.04052616710888468,0.024535494145196735,0.0397713014757019,0.025558570190469865,0.049460010862019566,0.6047941119775664,0.0477888419444803,0.037093738220824124,0.03156036185830624,0.07159782584090002,0.6368192927751979,0.03253268498469997,1,1,4
189,2013-12-26,6278.899902,6302.75,6259.450195,6270.100098,182300.0,0.75,12,0.22137481432968922,0.7130897782916544,0.5751395708524836,0.6969454592120217,0.5999377730576532,0.04038438686890328,0.024723516724785566,0.040178167624134675,0.025848246252604234,0.04960631008938493,0.5684619092190228,0.049186339204309426,0.037647263868265834,0.031304292848119364,0.061583958977593986,0.6473123038231398,0.02729404439920441,0,0,3
190,2013-12-27,6313.799805,6324.899902,6289.399902,6292.799805,96900.0,1.0,12,0.3579476337229299,0.715644268534768,0.5805810904321764,0.6977955640988864,0.6329795679349833,0.04075961560747454,0.024930475280151798,0.040822078660537386,0.02619700877374259,0.0509897548301495,0.5564696614233745,0.05026226406600326,0.038201163615024236,0.031354974586668416,0.05540426264346188,0.7098554267294387,0.022837465461653994,2,2,5
191,2013-12-30,6291.100098,6344.049805,6273.149902,6336.399902,101300.0,0.0,12,0.25830140590460526,0.716114906562892,0.5799443266364072,0.6985842866119378,0.6027705135699484,0.041359493650048096,0.025138412216233308,0.04114661997712932,0.026486274421586187,0.05067490323980989,0.6215028367152048,0.05062463296582409,0.03848815868133093,0.03156690744812546,0.05451086917164487,0.646545829956434,0.02246042296368564,1,1,4
192,2013-12-31,6304.0,6317.299805,6287.299805,6307.350098,103400.0,0.25,12,-0.04362309644670051,0.7168967503703466,0.5801801270093986,0.6993957396676748,0.6160402409096601,0.0420894164839124,0.02540408319782217,0.04152711497884193,0.02679023508504047,0.05067967066483292,0.5804597683880667,0.05074159903100123,0.03870315517556405,0.031872698271169064,0.05566259603265536,0.6642240256462169,0.015932251941698755,2,2,2
193,2014-01-02,6221.149902,6358.299805,6211.299805,6301.25,158100.0,0.75,1,-0.4275752460401083,0.7126708219120693,0.5683771872119362,0.6990694200240871,0.5099765608382337,0.04249080170650377,0.02543680947459992,0.0411000865274212,0.02691504078093543,0.04880564752920091,0.6560008593498726,0.050848350440235834,0.038751319945378726,0.031864549670987785,0.05497170508988014,0.4746511425455475,0.02754360010977855,0,0,0
194,2014-01-03,6211.149902,6221.700195,6171.25,6194.549805,139000.0,1.0,1,0.15617391550759868,0.7085584098230338,0.5592066609606182,0.6978590855006276,0.4982350191880974,0.04246146786374899,0.025443189807234146,0.04066158172844908,0.02701476689215454,0.04583759465611653,0.5605464133153241,0.0512419749991152,0.03887659879963129,0.03173300210413316,0.051810452462976817,0.44220177960312024,0.023741411855165345,2,2,5
195,2014-01-06,6191.450195,6224.700195,6170.25,6220.850098,118300.0,0.0,1,0.2010790139288161,0.7040507035068758,0.5509236708796552,0.6958502922758095,0.4746057125601958,0.042582715846271324,0.025431509531526175,0.0401272454540772,0.027070817836899463,0.04555613828930122,0.6064753339607436,0.05097447799518662,0.03875269204133902,0.03174718206574478,0.053502327057080065,0.4044129787655997,0.020815021172683967,2,2,5
196,2014-01-07,6162.25,6221.5,6144.75,6203.899902,138600.0,0.25,1,0.2563966895208674,0.6987644749748428,0.5424330343938767,0.6930230237762567,0.4401271480517803,0.04203515078151587,0.02541494036451819,0.039429835270006375,0.027065729400279293,0.04463542059569248,0.6188011384964701,0.05044555740563711,0.03850899604047525,0.031777750354174183,0.056866967685275036,0.3561068042286386,0.0214661146965221,1,1,4
197,2014-01-08,6174.600098,6192.100098,6160.350098,6178.049805,146900.0,0.5,1,0.11498877477587958,0.695203575054437,0.539771986290171,0.6899392371603751,0.457937710661107,0.04149785304084408,0.025425488993590595,0.0389692883978941,0.027085769483929212,0.04461236772912752,0.5806286993772106,0.05041913288913885,0.03803657769438107,0.03088638680363265,0.051612301786182535,0.39462103918747526,0.01527330877076652,2,2,5
198,2014-01-09,6168.350098,6188.049805,6148.25,6181.700195,150100.0,0.75,1,0.17022380106804372,0.6920165807357965,0.5385384998188265,0.6867365456567143,0.44989637989401876,0.04100871217114738,0.025449622400349647,0.03853677864310301,0.02709240790465811,0.04425616224696316,0.5905591324163243,0.05028116781729852,0.03762604996909891,0.0302212413140745,0.048392462922750776,0.39265927875329043,0.010738794716151495,1,1,4
199,2014-01-10,6171.450195,6239.100098,6139.600098,6178.850098,159900.0,1.0,1,0.2932796899935008,0.6896708055675193,0.5395660887493133,0.6836329110533935,0.45491599369294744,0.04048339336961698,0.025522022115321674,0.03821053443408384,0.027105043616493907,0.04497969976319455,0.5845930777531227,0.05013470596644676,0.03728552481511638,0.02969998958928194,0.04609414340641535,0.4131707014011621,0.01554607837864741,0,0,3
200,2014-01-13,6272.75,6288.200195,6189.549805,6189.549805,135000.0,0.0,1,-0.19927464030927425,0.6933876533011228,0.5549056787146683,0.6820079730274428,0.5968639286583896,0.04028270194878636,0.025575382842265293,0.03884636978285405,0.027321659934885723,0.04816560973571604,0.49380176998665537,0.05011517933359427,0.03737461855277885,0.029891417561855815,0.04738028587966854,0.6683095706090496,0.02261565185550518,2,2,2
201,2014-01-14,6241.850098,6280.350098,6234.149902,6260.25,110200.0,0.25,1,0.38610502690095944,0.6945736143758112,0.5611169053484945,0.6809817810948005,0.551116021023622,0.04004191998950779,0.02556524576718422,0.03909122531583492,0.027467409290598377,0.048258636548453304,0.5953936852008279,0.05042477666149742,0.03755792154296378,0.02995240381344244,0.04588868280872081,0.5814166621138529,0.01852348409173632,0,0,3
202,2014-01-15,6320.899902,6325.200195,6265.299805,6265.950195,145900.0,0.5,1,0.32353298291480803,0.6997833454525854,0.5757211810952599,0.6813634033612654,0.6416331091870416,0.040124543167480986,0.025587629443508675,0.03999603678868052,0.027767006940807137,0.05072420021621721,0.5227791944416049,0.05072282134413064,0.03797269107279522,0.030473438509050987,0.04727250119210445,0.7600878106719122,0.02033522442344654,2,2,5
203,2014-01-16,6318.899902,6346.5,6299.850098,6341.350098,153400.0,0.75,1,-0.20019152378084482,0.7036484410246499,0.5841847459366916,0.6825608912663583,0.6385206083657795,0.04060244035569377,0.025599670016133003,0.04071851350781042,0.02805081861482467,0.05158051116733797,0.5991216872921874,0.05133091805809026,0.038421526642480275,0.03076550108264503,0.045398803522571446,0.7373688648735088,0.016473873855615995,2,2,2
204,2014-01-17,6261.649902,6327.100098,6246.350098,6306.25,167700.0,1.0,1,0.0015985882565538714,0.7033908483825999,0.581083434439291,0.6834594208090099,0.5529515773600027,0.04084933353221304,0.025608417659754024,0.040799430936570014,0.028207939899317247,0.049510899587988655,0.6210267006155097,0.05146215194142201,0.03853258125509457,0.03085606250076045,0.04516263737292571,0.5824641235172225,0.018039262018088725,0,0,3
205,2014-01-20,6303.950195,6307.450195,6243.350098,6261.75,122100.0,0.0,1,0.2569770778463417,0.7053569302558085,0.5839271823051881,0.6846320802498989,0.6026098466827832,0.041399343083864615,0.02569980510876685,0.04124260736676216,0.02844428373692115,0.049823375233823075,0.5353700305460083,0.05197942828444596,0.03887522913938557,0.031028546094226228,0.04311209895997439,0.6793605891396093,0.016977816076512775,1,1,4
206,2014-01-21,6313.799805,6330.299805,6297.899902,6320.149902,141700.0,0.25,1,-0.07523203374675261,0.7072660007824827,0.5860656615846478,0.6860108835315589,0.6138862792041772,0.042140266108761926,0.02583004188458493,0.041692983904505376,0.028691240866517642,0.051210787652753,0.5833968882739877,0.05192660555424228,0.038973929999458534,0.03127029856267255,0.04489766889710481,0.6961362167955999,0.01120377284552504,0,0,0
207,2014-01-22,6338.950195,6349.950195,6287.450195,6309.049805,137500.0,0.5,1,-0.20508127686906363,0.7099464256696555,0.5896235253276423,0.6877326556247321,0.642802340591728,0.04294376942578304,0.02603401655181814,0.04228560875331583,0.028979280077826852,0.051757029926864595,0.5477739694704948,0.05178625718811908,0.039109816410975384,0.031667486425637714,0.048149670960248636,0.744657329635668,0.010388876405863029,0,0,0
208,2014-01-23,6345.649902,6355.600098,6316.399902,6325.950195,120100.0,0.75,1,-0.6933883948771303,0.7121903952779725,0.5914246832455055,0.6896280546567258,0.6505768165382215,0.04381058352094719,0.02630864120461801,0.042830190000857415,0.029269547155615416,0.05241376146003485,0.557852877707483,0.051659958200204525,0.039302602227255345,0.03216169129288832,0.05190240034165286,0.7406225419959156,0.006112677555633855,2,2,2
209,2014-01-24,6266.75,6331.450195,6263.899902,6301.649902,160300.0,1.0,1,-1.2837626361351635,0.7093799292336426,0.5807622896299612,0.6904956266749932,0.5256399090704285,0.044276501770018684,0.02656458716630572,0.042572617243346655,0.02938916983608081,0.04994024689992771,0.61151232152517,0.05164207979039531,0.03927228081916745,0.03211988057063703,0.051756267757417054,0.555334285464166,0.008569204340126368,2,2,2
210,2014-01-27,6135.850098,6188.549805,6130.25,6186.299805,190400.0,0.0,1,-0.06519064084215181,0.6997942613025622,0.5560085187434098,0.6889769995595407,0.3762983294854273,0.04360720173695043,0.02671509809331496,0.04119532366581913,0.029239876789338926,0.04346107460281362,0.627741353501043,0.05075057911953662,0.03882818788038722,0.032106720802517086,0.057026886937562804,0.2840402079579611,0.019120426083555853,1,1,1
211,2014-01-28,6126.25,6163.600098,6085.950195,6131.850098,184100.0,0.25,1,0.5672311773107529,0.6916512607506955,0.5396601043027067,0.6858824278110509,0.36715937137705135,0.043042035887422725,0.02678724052568021,0.0399828930602259,0.029077060340151728,0.04220722758967366,0.5828296897200136,0.04985734016642379,0.038416786447290074,0.03215863810292108,0.06271719702954591,0.29826598928013326,0.02002849531266998,2,2,5
212,2014-01-29,6120.25,6170.450195,6109.799805,6161.0,146700.0,0.5,1,-0.8700624974469997,0.6849284722355702,0.5299822035962718,0.6818549316047983,0.3611759910187413,0.04206106377508523,0.026716487525804078,0.03893743365241831,0.028908517703559955,0.04259999622666988,0.6181851993825892,0.049050797517504297,0.037958218243517416,0.03203654527928024,0.06684468191557097,0.31553311748673424,0.01830387209612902,1,1,1
213,2014-01-30,6073.700195,6082.850098,6027.25,6067.0,208100.0,0.75,1,0.14899986350083008,0.6771747390446997,0.5197711893690358,0.676843120183902,0.3158851399498618,0.04086228883364362,0.026583060332045605,0.03766721576027504,0.028652622666501926,0.039154091036139704,0.5703167741494428,0.04787311711180381,0.037590241387540246,0.03244339724311551,0.07643679964669227,0.26757859345003077,0.021588947448477558,1,1,4
214,2014-01-31,6089.5,6097.850098,6067.350098,6082.75,146700.0,1.0,1,-0.5041496838820978,0.6721155307179834,0.5180546703468425,0.6716658407935986,0.3421634431459971,0.04002065247439118,0.026548687339142674,0.03676875109498928,0.028438655020307457,0.04028152377307359,0.5702837289300826,0.04702512353680499,0.03728665076414289,0.032661413977883746,0.0829047646191068,0.3207852412198514,0.015198551327077786,2,2,2
215,2014-02-03,6001.799805,6074.850098,5994.450195,6058.799805,134900.0,0.0,2,-0.9030575620807427,0.663558044995237,0.5083045019918465,0.6655486705321652,0.2635337618663457,0.03854344713629987,0.026551517459137752,0.03525207805957509,0.028056053281685422,0.037361960385385085,0.6355104784077972,0.04530236409427352,0.036813357492376464,0.03338267337833006,0.09776301934088623,0.23334015348318468,0.0190150648517467,0,0,0
216,2014-02-04,6000.899902,6017.799805,5933.299805,5947.600098,183300.0,0.25,2,0.05582659358946075,0.6571099181212577,0.505555424792828,0.6591664963785614,0.2627974125367881,0.03701368771086988,0.026557125940864235,0.034003144012740405,0.027686639056680673,0.0354680522985939,0.5215885110910586,0.0438989739701669,0.036410690691732084,0.03393702254221581,0.10970060952772397,0.27044629770397166,0.020965388760488757,0,0,3
217,2014-02-05,6022.399902,6028.049805,5962.049805,6004.25,166600.0,0.5,2,0.0988010775907418,0.6536143874800263,0.510426431475731,0.6532538746006485,0.30127332506072146,0.03546608162439757,0.026461467683321305,0.033172892334484616,0.027375109937898878,0.036430108348014745,0.5584188968870167,0.04281680419356698,0.036030858471359006,0.03422998175393255,0.11811871582696055,0.3228352248174671,0.019981920142367576,1,1,4
218,2014-02-06,6036.299805,6048.350098,5965.399902,6028.350098,185500.0,0.75,2,0.6850239109354587,0.6520558447500475,0.5189615359398939,0.6481640146949342,0.326244724803575,0.03395367710746988,0.02643800311418959,0.0326174685013782,0.027103854940195626,0.03702722382798457,0.5689874127509075,0.041970848316030096,0.03570131253574721,0.034395704965954677,0.12433361046168294,0.3564531002400095,0.021629080148634072,2,2,5
219,2014-02-07,6063.200195,6079.950195,6030.899902,6077.649902,181900.0,1.0,2,0.15832579646496897,0.6527444734914825,0.5311706822390518,0.6442510847388437,0.37406543010372273,0.032958527445364705,0.026444280934732,0.03240276140376941,0.026897536486053586,0.038999048929628854,0.5919104893093663,0.04138647916695848,0.035431162832028074,0.034427719739077156,0.12813928254201648,0.39876215073434257,0.018037898002597086,2,2,5
220,2014-02-10,6053.450195,6083.049805,6046.399902,6072.799805,133100.0,0.0,2,0.31387059260343014,0.6531791077758771,0.5403297857427222,0.6412210685394601,0.36249270468671624,0.03255567647909652,0.026404762268081694,0.03214020202320228,0.02667962833911297,0.039139773240959685,0.5969262015149184,0.040700610572371065,0.03488387620527139,0.0340186699333338,0.12993065199185688,0.40158628254252576,0.012830110629200725,2,2,5
221,2014-02-11,6062.700195,6081.850098,6053.25,6072.450195,150500.0,0.25,2,0.3735943106452675,0.6544501142852439,0.5496598402360433,0.6390904453275756,0.38001249032667994,0.03224498314793567,0.02628805851065752,0.0320078147546895,0.026488936960085252,0.03937671557650163,0.5871233488731433,0.040134983036833716,0.034436788046225075,0.033689581532291846,0.13146243290055912,0.42367490130331614,0.0067783594933849,1,1,4
222,2014-02-12,6084.0,6106.600098,6077.399902,6085.350098,138500.0,0.5,2,0.05834656476002056,0.6570216874199605,0.5602382125242393,0.6379795496919842,0.42044550049617735,0.03206775784795901,0.026150308751134443,0.03208931725412395,0.026348717849737135,0.04049301396967381,0.5785416860111844,0.03997805982743291,0.033845578454202996,0.032691947540120836,0.12642239982852574,0.4589473172327356,0.003469960366672936,2,2,5
223,2014-02-13,6001.100098,6094.399902,5991.100098,6087.549805,153700.0,0.75,2,0.37742916515504704,0.6548775784857659,0.5574087676144207,0.6365959029259223,0.3177383495912781,0.03171281787639596,0.025943709991496033,0.03141721473085618,0.026046662055901004,0.03760843755507137,0.6652370335947477,0.039398358780269704,0.033052474316627,0.03170496738149031,0.12405987810432932,0.37619541000338663,0.009370418900062405,0,0,3
224,2014-02-14,6048.350098,6056.399902,5984.600098,6023.75,140200.0,1.0,2,0.37943747680195483,0.656189493996917,0.5634209861727961,0.6357918183922765,0.40163531083655546,0.03151163708395571,0.025827829342054687,0.03128839466908323,0.02585182686360865,0.037652167375499646,0.5518388020849775,0.0390886614054638,0.03252016134799929,0.030966983018560212,0.12151328894780113,0.44459683532664296,0.01009124120504637,0,0,3
