,date,Close,High,Low,Open,Volume,weekday,month,p_co,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI,SMA_10,SMA_50,EMA_10,EMA_50,VWAP,oc,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,Target,lstmstate,state
50,2013-06-21,5667.649902,5686.149902,5616.850098,5639.899902,182400.0,1.0,6,-0.5222640338027086,0.6434086294662484,0.5220037173844014,0.637010684889406,0.2992225846881996,0.018652411380520872,0.011008856734392725,0.017580853015422337,0.012882866898973222,0.019862873308556295,0.5466513665530965,0.024672033548404804,0.020663019651411374,0.0216832649297114,0.15639683938378507,0.3122071969373629,0.04994701983792396,2.0,0,0
51,2013-06-24,5590.25,5640.0,5566.25,5638.049805,193500.0,0.0,6,0.2987378918653074,0.6355538090509615,0.5131463375652221,0.6313602549845734,0.2486893135250701,0.017245609171740728,0.011041325728563756,0.01588524393639401,0.012279107143422285,0.01709358460235544,0.629744541544387,0.022752294525197003,0.01943293408569785,0.021123772993225765,0.16550275410455878,0.2703209785531771,0.052241660084359015,1.0,0,3
52,2013-06-25,5609.100098,5666.25,5570.25,5606.950195,196600.0,0.25,6,0.336062767122336,0.6310567293187154,0.5141008585146022,0.6258018384167375,0.2743408556640561,0.016367062013705136,0.011056865761028045,0.014665915502210969,0.011737074073784826,0.017874362227282004,0.5747878019343718,0.021659863476145513,0.01817976413421618,0.019732187225945275,0.1639723396104915,0.31085075143086077,0.053556276820063836,2.0,0,3
53,2013-06-26,5588.700195,5635.25,5579.350098,5627.950195,160100.0,0.5,6,1.0601749589825689,0.6270925168018958,0.5161404757699694,0.6204400356476714,0.26052975242731324,0.015528603008298392,0.011118768605191287,0.013486483527700266,0.011175119013996482,0.017201721181173413,0.6204174148067556,0.020759481621842102,0.016893028966740886,0.018092719617243735,0.15958417983704248,0.30980431017174803,0.04871749408626258,0.0,0,3
54,2013-06-27,5682.350098,5699.350098,5630.950195,5647.950195,239000.0,0.75,6,1.1817276451099812,0.629835639097971,0.5338335114984835,0.616783795506689,0.3834783618686828,0.015446712697274712,0.011236038688150929,0.013356081851212787,0.010824238257455654,0.020530754705598897,0.5393929296414817,0.021396423009180265,0.015790719082409477,0.015348047864724046,0.13788933749713816,0.41326837110962955,0.052497505099619673,0.0,0,3
55,2013-06-28,5842.200195,5852.950195,5749.5,5749.5,214400.0,1.0,6,-0.138648056034315,0.641427252994814,0.5691764826362756,0.6165345258631958,0.5417101251876623,0.015611961443929123,0.011393753556965758,0.01467393981340398,0.010809782667744738,0.027400311935148525,0.4771740982774342,0.021821223241210386,0.015431975249526053,0.014247808531989092,0.12802424905195886,0.6139472625349225,0.06506581957189866,0.0,2,2
56,2013-07-01,5898.850098,5904.350098,5822.200195,5834.100098,144800.0,0.0,7,-0.22631695632554263,0.6541687359897248,0.6002043288852782,0.6192762599007128,0.5870135252309262,0.015850544797470445,0.011610026081488367,0.016257039186413302,0.010910244527743973,0.030274553784650438,0.508335549172138,0.02196814505761069,0.015331028585677808,0.013912149540956986,0.1248951398293258,0.6906613644301658,0.06337132590500896,2.0,2,2
57,2013-07-02,5857.549805,5898.799805,5852.299805,5885.5,145700.0,0.25,7,-0.7784758391823747,0.6623027576548329,0.6139936078480147,0.623347244567005,0.5476894126789877,0.016065413763179714,0.011686644846726879,0.017184242836994823,0.010923400071869205,0.030008183903749597,0.6066177620594972,0.022122959905324924,0.015176549398439043,0.013465123894665865,0.12099452944982901,0.6446711451257414,0.05641906136649791,2.0,2,2
58,2013-07-03,5770.899902,5815.0,5760.399902,5811.950195,160500.0,0.5,7,0.4132821293908468,0.66425118217829,0.6102130388530683,0.6270537922147089,0.47217467215258857,0.015814364479817544,0.011621294803204951,0.017170658403734163,0.010761132700288445,0.025836365220679336,0.6209691466332364,0.022275143996787705,0.014794845471111706,0.01257977672609134,0.11427728163370333,0.5408594035803377,0.057608774835476856,0.0,2,5
59,2013-07-04,5836.950195,5848.200195,5786.049805,5794.75,151900.0,0.75,7,0.9080084329895501,0.6696920659462805,0.6155516046852275,0.6312749637240616,0.5293045978285053,0.016699514617411537,0.011621346561468515,0.017748170103548733,0.010738554459878868,0.02782250037334999,0.5320017042545777,0.022533148967279926,0.014584091999285176,0.011925375640735536,0.1083395878959569,0.6426634722814637,0.055714429484358285,2.0,2,5
60,2013-07-05,5867.899902,5900.450195,5858.450195,5889.950195,123600.0,1.0,7,-0.5922050576928877,0.675885309109573,0.621624052445718,0.6360815034042699,0.5548507727809919,0.017678531619351512,0.011571536549381811,0.018496496916486638,0.01077933511826168,0.030296814664413085,0.6003832952044355,0.022573622064242904,0.014551399273249277,0.011823434144975054,0.10741198206094162,0.6895033632039053,0.05187042997629024,2.0,2,2
61,2013-07-08,5811.549805,5833.850098,5775.549805,5833.149902,127600.0,0.0,7,0.39662901933953637,0.677817425879312,0.6162783440863391,0.6403727307017819,0.5037872350128044,0.01876046056627284,0.011509890988854521,0.01860658416713029,0.0107047711441835,0.027023429546826128,0.6001307328405521,0.022689505591468206,0.014385565550465607,0.011391429310261825,0.10384583299728115,0.6143428948429054,0.05265988120042536,0.0,2,5
62,2013-07-09,5859.0,5864.950195,5834.600098,5834.600098,110400.0,0.25,7,0.1860369004949669,0.6820725042093058,0.6175643265986082,0.6447879233688862,0.5450510710588458,0.019982214637888907,0.011463476920080595,0.019119521652221638,0.010728911756668291,0.029211520046050876,0.5512305289974292,0.02264336789350485,0.014560757808020186,0.011775216326466331,0.10663908171285012,0.6770849214655033,0.04750835749020468,2.0,2,5
63,2013-07-10,5816.700195,5879.350098,5802.850098,5869.899902,117500.0,0.5,7,1.3375247544454136,0.6831849145042415,0.6110676994192165,0.648576858072361,0.5060228218065516,0.02109690066256964,0.011346670149375904,0.019162230864133045,0.010666721480156571,0.028262982044952367,0.6333729458887711,0.02272163078491829,0.014701759731901243,0.01197428667123318,0.10741205324573998,0.6104312754418973,0.04621479892375205,0.0,2,5
64,2013-07-11,5935.100098,5948.850098,5887.950195,5894.5,120200.0,0.75,7,1.1019174221179262,0.6906213769030043,0.6210139332259013,0.6533245838465804,0.6028723413703625,0.02233258878861366,0.011280548254946288,0.02025232964895618,0.010845965957685277,0.03260416058200838,0.5344494935025714,0.02280337425820922,0.015290723520148042,0.013039108652338982,0.11375490269201637,0.7546137455263704,0.053421101585038405,1.0,2,5
65,2013-07-12,6009.0,6019.0,5951.149902,6000.5,127700.0,1.0,7,-0.29621908803460895,0.7004912869995363,0.6347980388837626,0.6594010615564397,0.6540497032058519,0.023148068663846,0.011347442000283703,0.021802808945405983,0.011167351759538369,0.03589979109105068,0.5683807067038193,0.02215433282992052,0.015791342984727563,0.014627991945322272,0.12826116330526016,0.8130113506777401,0.05282311627715336,0.0,2,2
66,2013-07-15,6030.799805,6038.200195,5980.950195,5991.200195,116300.0,0.0,7,-1.6581548589474364,0.7093025840731568,0.6432903752971697,0.6662961784096362,0.6685152092299098,0.02379316732329162,0.011408932789266968,0.02326565816492765,0.011520138155336868,0.037025639854379955,0.5361745959254718,0.021497267707523693,0.01624242436068346,0.016128405128163492,0.14220611837422265,0.8037023413874074,0.048241751180726045,0.0,2,2
